timestamp,value
2025-06-18 13:00:00,48.11333333333334
2025-06-18 13:00:00,48.11333333333334
2025-06-18 14:00:00,49.515
2025-06-18 14:00:00,49.515
2025-06-18 15:00:00,44.983333333333334
2025-06-18 15:00:00,44.98333333333333
2025-06-18 16:00:00,47.181666666666665
2025-06-18 16:00:00,47.181666666666665
2025-06-18 17:00:00,50.934999999999995
2025-06-18 17:00:00,50.935
2025-06-18 18:00:00,50.348333333333336
2025-06-18 18:00:00,50.348333333333336
2025-06-18 19:00:00,47.711666666666666
2025-06-18 19:00:00,47.711666666666666
2025-06-18 20:00:00,54.026666666666664
2025-06-18 20:00:00,54.02666666666666
2025-06-18 21:00:00,55.77166666666667
2025-06-18 21:00:00,55.77166666666667
2025-06-18 22:00:00,50.02666666666666
2025-06-18 22:00:00,50.026666666666664
2025-06-18 23:00:00,48.285
2025-06-18 23:00:00,48.285
2025-06-19 00:00:00,54.77333333333333
2025-06-19 00:00:00,54.77333333333333
2025-06-19 01:00:00,46.65
2025-06-19 01:00:00,46.65
2025-06-19 02:00:00,48.67333333333333
2025-06-19 02:00:00,48.67333333333333
2025-06-19 03:00:00,53.843333333333334
2025-06-19 03:00:00,53.84333333333333
2025-06-19 04:00:00,45.18
2025-06-19 04:00:00,45.18
2025-06-19 05:00:00,49.63333333333333
2025-06-19 05:00:00,49.63333333333333
2025-06-19 06:00:00,44.736666666666665
2025-06-19 06:00:00,44.736666666666665
2025-06-19 07:00:00,49.09166666666667
2025-06-19 07:00:00,49.09166666666667
2025-06-19 08:00:00,53.11666666666667
2025-06-19 08:00:00,53.11666666666667
2025-06-19 09:00:00,44.57666666666667
2025-06-19 09:00:00,44.57666666666667
2025-06-19 10:00:00,47.65833333333333
2025-06-19 10:00:00,47.65833333333333
2025-06-19 11:00:00,48.835
2025-06-19 11:00:00,48.835
2025-06-19 12:00:00,48.855000000000004
2025-06-19 12:00:00,48.855
2025-06-19 13:00:00,52.14666666666667
2025-06-19 13:00:00,52.14666666666667
2025-06-19 14:00:00,52.961666666666666
2025-06-19 14:00:00,52.961666666666666
2025-06-19 15:00:00,55.57666666666667
2025-06-19 15:00:00,55.57666666666667
2025-06-19 16:00:00,51.135
2025-06-19 16:00:00,51.135
2025-06-19 17:00:00,45.22833333333333
2025-06-19 17:00:00,45.22833333333333
2025-06-19 18:00:00,55.18666666666666
2025-06-19 18:00:00,55.18666666666666
2025-06-19 19:00:00,48.48166666666667
2025-06-19 19:00:00,48.48166666666667
2025-06-19 20:00:00,52.825
2025-06-19 20:00:00,52.825
2025-06-19 21:00:00,49.32833333333333
2025-06-19 21:00:00,49.32833333333333
2025-06-19 22:00:00,51.325
2025-06-19 22:00:00,51.325
2025-06-19 23:00:00,51.718333333333334
2025-06-19 23:00:00,51.71833333333333
2025-06-20 00:00:00,47.72
2025-06-20 00:00:00,47.72
2025-06-20 01:00:00,50.67166666666667
2025-06-20 01:00:00,50.67166666666667
2025-06-20 02:00:00,51.690000000000005
2025-06-20 02:00:00,51.690000000000005
2025-06-20 03:00:00,48.23166666666667
2025-06-20 03:00:00,48.23166666666667
2025-06-20 04:00:00,51.035
2025-06-20 04:00:00,51.035
2025-06-20 05:00:00,47.37166666666667
2025-06-20 05:00:00,47.37166666666667
2025-06-20 06:00:00,44.27833333333333
2025-06-20 06:00:00,44.27833333333333
2025-06-20 07:00:00,48.78333333333333
2025-06-20 07:00:00,48.78333333333333
2025-06-20 08:00:00,54.98166666666667
2025-06-20 08:00:00,54.98166666666667
2025-06-20 09:00:00,53.04
2025-06-20 09:00:00,53.04
2025-06-20 10:00:00,57.35166666666667
2025-06-20 10:00:00,57.35166666666667
2025-06-20 11:00:00,49.745
2025-06-20 11:00:00,49.745
2025-06-20 12:00:00,50.05833333333333
2025-06-20 12:00:00,50.05833333333333
2025-06-20 13:00:00,45.723333333333336
2025-06-20 13:00:00,45.723333333333336
2025-06-20 14:00:00,51.25333333333333
2025-06-20 14:00:00,51.25333333333333
2025-06-20 15:00:00,48.2
2025-06-20 15:00:00,48.2
2025-06-20 16:00:00,48.99
2025-06-20 16:00:00,48.99
2025-06-20 17:00:00,50.56333333333334
2025-06-20 17:00:00,50.56333333333334
2025-06-20 18:00:00,55.51166666666666
2025-06-20 18:00:00,55.51166666666666
2025-06-20 19:00:00,45.809999999999995
2025-06-20 19:00:00,45.81
2025-06-20 20:00:00,48.041666666666664
2025-06-20 20:00:00,48.04166666666666
2025-06-20 21:00:00,43.269999999999996
2025-06-20 21:00:00,43.27
2025-06-20 22:00:00,48.440000000000005
2025-06-20 22:00:00,48.440000000000005
2025-06-20 23:00:00,45.22
2025-06-20 23:00:00,45.22
2025-06-21 00:00:00,54.125
2025-06-21 00:00:00,54.125
2025-06-21 01:00:00,57.913333333333334
2025-06-21 01:00:00,57.91333333333333
2025-06-21 02:00:00,53.90333333333333
2025-06-21 02:00:00,53.90333333333333
2025-06-21 03:00:00,42.805
2025-06-21 03:00:00,42.805
2025-06-21 04:00:00,55.07333333333334
2025-06-21 04:00:00,55.07333333333334
2025-06-21 05:00:00,62.998333333333335
2025-06-21 05:00:00,62.998333333333335
2025-06-21 06:00:00,47.531666666666666
2025-06-21 06:00:00,47.531666666666666
2025-06-21 07:00:00,51.903333333333336
2025-06-21 07:00:00,51.903333333333336
2025-06-21 08:00:00,51.09666666666667
2025-06-21 08:00:00,51.09666666666667
2025-06-21 09:00:00,53.56333333333334
2025-06-21 09:00:00,53.56333333333334
2025-06-21 10:00:00,49.638333333333335
2025-06-21 10:00:00,49.638333333333335
2025-06-21 11:00:00,49.723333333333336
2025-06-21 11:00:00,49.723333333333336
2025-06-21 12:00:00,49.79666666666667
2025-06-21 12:00:00,49.79666666666667
2025-06-21 13:00:00,55.74
2025-06-21 13:00:00,55.74
2025-06-21 14:00:00,48.61666666666667
2025-06-21 14:00:00,48.61666666666667
2025-06-21 15:00:00,48.18
2025-06-21 15:00:00,48.18
2025-06-21 16:00:00,55.74666666666667
2025-06-21 16:00:00,55.74666666666667
2025-06-21 17:00:00,48.825
2025-06-21 17:00:00,48.825
2025-06-21 18:00:00,45.275
2025-06-21 18:00:00,45.275
2025-06-21 19:00:00,53.156666666666666
2025-06-21 19:00:00,53.156666666666666
2025-06-21 20:00:00,45.83166666666667
2025-06-21 20:00:00,45.83166666666667
2025-06-21 21:00:00,52.276666666666664
2025-06-21 21:00:00,52.27666666666666
2025-06-21 22:00:00,52.531666666666666
2025-06-21 22:00:00,52.531666666666666
2025-06-21 23:00:00,43.45333333333333
2025-06-21 23:00:00,43.45333333333333
2025-06-22 00:00:00,51.655
2025-06-22 00:00:00,51.655
2025-06-22 01:00:00,52.8
2025-06-22 01:00:00,52.8
2025-06-22 02:00:00,50.89
2025-06-22 02:00:00,50.89
2025-06-22 03:00:00,54.11333333333334
2025-06-22 03:00:00,54.11333333333334
2025-06-22 04:00:00,46.215
2025-06-22 04:00:00,46.215
2025-06-22 05:00:00,48.24166666666667
2025-06-22 05:00:00,48.24166666666667
2025-06-22 06:00:00,50.05833333333333
2025-06-22 06:00:00,50.05833333333333
2025-06-22 07:00:00,47.42666666666666
2025-06-22 07:00:00,47.42666666666666
2025-06-22 08:00:00,47.263333333333335
2025-06-22 08:00:00,47.263333333333335
2025-06-22 09:00:00,43.755
2025-06-22 09:00:00,43.755
2025-06-22 10:00:00,50.87166666666667
2025-06-22 10:00:00,50.87166666666667
2025-06-22 11:00:00,50.895
2025-06-22 11:00:00,50.894999999999996
2025-06-22 12:00:00,52.81333333333334
2025-06-22 12:00:00,52.81333333333334
2025-06-22 13:00:00,50.14333333333333
2025-06-22 13:00:00,50.14333333333333
2025-06-22 14:00:00,48.08833333333334
2025-06-22 14:00:00,48.08833333333334
2025-06-22 15:00:00,48.42833333333333
2025-06-22 15:00:00,48.42833333333333
2025-06-22 16:00:00,45.906666666666666
2025-06-22 16:00:00,45.906666666666666
2025-06-22 17:00:00,44.940000000000005
2025-06-22 17:00:00,44.940000000000005
2025-06-22 18:00:00,48.92333333333333
2025-06-22 18:00:00,48.92333333333333
2025-06-22 19:00:00,56.91833333333333
2025-06-22 19:00:00,56.91833333333333
2025-06-22 20:00:00,48.54833333333333
2025-06-22 20:00:00,48.54833333333333
2025-06-22 21:00:00,52.175
2025-06-22 21:00:00,52.175
2025-06-22 22:00:00,51.391666666666666
2025-06-22 22:00:00,51.391666666666666
2025-06-22 23:00:00,48.919999999999995
2025-06-22 23:00:00,48.92
2025-06-23 00:00:00,54.67333333333333
2025-06-23 00:00:00,54.67333333333333
2025-06-23 01:00:00,46.50833333333333
2025-06-23 01:00:00,46.50833333333333
2025-06-23 02:00:00,47.208333333333336
2025-06-23 02:00:00,47.208333333333336
2025-06-23 03:00:00,50.24333333333333
2025-06-23 03:00:00,50.24333333333333
2025-06-23 04:00:00,49.026666666666664
2025-06-23 04:00:00,49.02666666666666
2025-06-23 05:00:00,51.49333333333333
2025-06-23 05:00:00,51.49333333333333
2025-06-23 06:00:00,51.52166666666667
2025-06-23 06:00:00,51.52166666666667
2025-06-23 07:00:00,52.24333333333333
2025-06-23 07:00:00,52.24333333333333
2025-06-23 08:00:00,47.675
2025-06-23 08:00:00,47.675
2025-06-23 09:00:00,50.89333333333333
2025-06-23 09:00:00,50.89333333333333
2025-06-23 10:00:00,45.473333333333336
2025-06-23 10:00:00,45.473333333333336
2025-06-23 11:00:00,57.07
2025-06-23 11:00:00,57.07
2025-06-23 12:00:00,56.59666666666667
2025-06-23 12:00:00,56.59666666666667
2025-06-23 13:00:00,46.55833333333333
2025-06-23 13:00:00,46.55833333333333
2025-06-23 14:00:00,51.11
2025-06-23 14:00:00,51.11
2025-06-23 15:00:00,49.06166666666666
2025-06-23 15:00:00,49.06166666666666
2025-06-23 16:00:00,48.49
2025-06-23 16:00:00,48.49
2025-06-23 17:00:00,56.431666666666665
2025-06-23 17:00:00,56.431666666666665
2025-06-23 18:00:00,46.080000000000005
2025-06-23 18:00:00,46.080000000000005
2025-06-23 19:00:00,49.21
2025-06-23 19:00:00,49.21
2025-06-23 20:00:00,51.04
2025-06-23 20:00:00,51.04
2025-06-23 21:00:00,51.23
2025-06-23 21:00:00,51.230000000000004
2025-06-23 22:00:00,56.13166666666667
2025-06-23 22:00:00,56.13166666666667
2025-06-23 23:00:00,48.403333333333336
2025-06-23 23:00:00,48.403333333333336
2025-06-24 00:00:00,51.42833333333333
2025-06-24 00:00:00,51.42833333333333
2025-06-24 01:00:00,56.13333333333333
2025-06-24 01:00:00,56.13333333333333
2025-06-24 02:00:00,46.63
2025-06-24 02:00:00,46.63
2025-06-24 03:00:00,53.06333333333334
2025-06-24 03:00:00,53.06333333333334
2025-06-24 04:00:00,44.95166666666667
2025-06-24 04:00:00,44.95166666666667
2025-06-24 05:00:00,51.943333333333335
2025-06-24 05:00:00,51.943333333333335
2025-06-24 06:00:00,55.125
2025-06-24 06:00:00,55.125
2025-06-24 07:00:00,51.501666666666665
2025-06-24 07:00:00,51.501666666666665
2025-06-24 08:00:00,58.92166666666667
2025-06-24 08:00:00,58.92166666666667
2025-06-24 09:00:00,49.776666666666664
2025-06-24 09:00:00,49.77666666666666
2025-06-24 10:00:00,52.28
2025-06-24 10:00:00,52.28
2025-06-24 11:00:00,52.52333333333333
2025-06-24 11:00:00,52.52333333333333
2025-06-24 12:00:00,58.67666666666666
2025-06-24 12:00:00,58.67666666666666
2025-06-24 13:00:00,38.76166666666666
2025-06-24 13:00:00,38.76166666666666
2025-06-24 14:00:00,45.080000000000005
2025-06-24 14:00:00,45.080000000000005
2025-06-24 15:00:00,50.88333333333333
2025-06-24 15:00:00,50.88333333333333
2025-06-24 16:00:00,50.295
2025-06-24 16:00:00,50.294999999999995
2025-06-24 17:00:00,45.23
2025-06-24 17:00:00,45.230000000000004
2025-06-24 18:00:00,53.31666666666667
2025-06-24 18:00:00,53.31666666666667
2025-06-24 19:00:00,51.265
2025-06-24 19:00:00,51.265
2025-06-24 20:00:00,52.40833333333333
2025-06-24 20:00:00,52.40833333333333
2025-06-24 21:00:00,52.73
2025-06-24 21:00:00,52.730000000000004
2025-06-24 22:00:00,48.955000000000005
2025-06-24 22:00:00,48.955000000000005
2025-06-24 23:00:00,52.52833333333333
2025-06-24 23:00:00,52.52833333333333
2025-06-25 00:00:00,46.26166666666666
2025-06-25 00:00:00,46.26166666666666
2025-06-25 01:00:00,49.016666666666666
2025-06-25 01:00:00,49.016666666666666
2025-06-25 02:00:00,44.71
2025-06-25 02:00:00,44.71
2025-06-25 03:00:00,49.45666666666667
2025-06-25 03:00:00,49.45666666666667
2025-06-25 04:00:00,55.2
2025-06-25 04:00:00,55.2
2025-06-25 05:00:00,50.17666666666666
2025-06-25 05:00:00,50.17666666666666
2025-06-25 06:00:00,48.248333333333335
2025-06-25 06:00:00,48.248333333333335
2025-06-25 07:00:00,49.751666666666665
2025-06-25 07:00:00,49.751666666666665
2025-06-25 08:00:00,52.495
2025-06-25 08:00:00,52.495
2025-06-25 09:00:00,58.211666666666666
2025-06-25 09:00:00,58.211666666666666
2025-06-25 10:00:00,48.055
2025-06-25 10:00:00,48.055
2025-06-25 11:00:00,56.12166666666667
2025-06-25 11:00:00,56.12166666666667
2025-06-25 12:00:00,47.93
2025-06-25 12:00:00,47.93
2025-06-25 13:00:00,49.125
2025-06-25 13:00:00,49.125
2025-06-25 14:00:00,53.77833333333333
2025-06-25 14:00:00,53.77833333333333
2025-06-25 15:00:00,57.05833333333333
2025-06-25 15:00:00,57.05833333333333
2025-06-25 16:00:00,48.901666666666664
2025-06-25 16:00:00,48.90166666666666
2025-06-25 17:00:00,54.873333333333335
2025-06-25 17:00:00,54.873333333333335
2025-06-25 18:00:00,50.58833333333334
2025-06-25 18:00:00,50.58833333333334
2025-06-25 19:00:00,48.385
2025-06-25 19:00:00,48.385
2025-06-25 20:00:00,57.45
2025-06-25 20:00:00,57.45
2025-06-25 21:00:00,50.47
2025-06-25 21:00:00,50.47
2025-06-25 22:00:00,47.60333333333333
2025-06-25 22:00:00,47.60333333333333
2025-06-25 23:00:00,49.185
2025-06-25 23:00:00,49.184999999999995
2025-06-26 00:00:00,50.49333333333333
2025-06-26 00:00:00,50.49333333333333
2025-06-26 01:00:00,52.51
2025-06-26 01:00:00,52.51
2025-06-26 02:00:00,47.10666666666667
2025-06-26 02:00:00,47.10666666666667
2025-06-26 03:00:00,44.55333333333333
2025-06-26 03:00:00,44.55333333333333
2025-06-26 04:00:00,47.72
2025-06-26 04:00:00,47.72
2025-06-26 05:00:00,55.075
2025-06-26 05:00:00,55.075
2025-06-26 06:00:00,44.781666666666666
2025-06-26 06:00:00,44.781666666666666
2025-06-26 07:00:00,55.18
2025-06-26 07:00:00,55.18
2025-06-26 08:00:00,52.586666666666666
2025-06-26 08:00:00,52.586666666666666
2025-06-26 09:00:00,49.733333333333334
2025-06-26 09:00:00,49.73333333333333
2025-06-26 10:00:00,52.26
2025-06-26 10:00:00,52.26
2025-06-26 11:00:00,55.998333333333335
2025-06-26 11:00:00,55.998333333333335
2025-06-26 12:00:00,55.25
2025-06-26 12:00:00,55.25
2025-06-26 13:00:00,48.275
2025-06-26 13:00:00,48.275
2025-06-26 14:00:00,42.84
2025-06-26 14:00:00,42.84
2025-06-26 15:00:00,50.556666666666665
2025-06-26 15:00:00,50.556666666666665
2025-06-26 16:00:00,47.84333333333333
2025-06-26 16:00:00,47.843333333333334
2025-06-26 17:00:00,47.861666666666665
2025-06-26 17:00:00,47.861666666666665
2025-06-26 18:00:00,50.46333333333334
2025-06-26 18:00:00,50.46333333333334
2025-06-26 19:00:00,44.401666666666664
2025-06-26 19:00:00,44.40166666666666
2025-06-26 20:00:00,55.44166666666667
2025-06-26 20:00:00,55.44166666666667
2025-06-26 21:00:00,44.32666666666667
2025-06-26 21:00:00,44.32666666666667
2025-06-26 22:00:00,48.24333333333333
2025-06-26 22:00:00,48.24333333333333
2025-06-26 23:00:00,51.56166666666666
2025-06-26 23:00:00,51.56166666666666
2025-06-27 00:00:00,50.56666666666667
2025-06-27 00:00:00,50.56666666666667
2025-06-27 01:00:00,48.818333333333335
2025-06-27 01:00:00,48.818333333333335
2025-06-27 02:00:00,50.906666666666666
2025-06-27 02:00:00,50.906666666666666
2025-06-27 03:00:00,48.99333333333333
2025-06-27 03:00:00,48.99333333333333
2025-06-27 04:00:00,55.48333333333333
2025-06-27 04:00:00,55.483333333333334
2025-06-27 05:00:00,46.388333333333335
2025-06-27 05:00:00,46.388333333333335
2025-06-27 06:00:00,48.68833333333334
2025-06-27 06:00:00,48.68833333333334
2025-06-27 07:00:00,55.894999999999996
2025-06-27 07:00:00,55.895
2025-06-27 08:00:00,51.54
2025-06-27 08:00:00,51.54
2025-06-27 09:00:00,49.876666666666665
2025-06-27 09:00:00,49.876666666666665
2025-06-27 10:00:00,51.60666666666667
2025-06-27 10:00:00,51.60666666666667
2025-06-27 11:00:00,52.973333333333336
2025-06-27 11:00:00,52.973333333333336
2025-06-27 12:00:00,45.69666666666667
2025-06-27 12:00:00,45.69666666666667
2025-06-27 13:00:00,47.905
2025-06-27 13:00:00,47.905
2025-06-27 14:00:00,43.955000000000005
2025-06-27 14:00:00,43.955000000000005
2025-06-27 15:00:00,43.71333333333334
2025-06-27 15:00:00,43.71333333333334
2025-06-27 16:00:00,48.42
2025-06-27 16:00:00,48.419999999999995
2025-06-27 17:00:00,56.515
2025-06-27 17:00:00,56.515
2025-06-27 18:00:00,51.285
2025-06-27 18:00:00,51.285
2025-06-27 19:00:00,53.95
2025-06-27 19:00:00,53.95
2025-06-27 20:00:00,46.06
2025-06-27 20:00:00,46.059999999999995
2025-06-27 21:00:00,51.96
2025-06-27 21:00:00,51.96
2025-06-27 22:00:00,48.25833333333333
2025-06-27 22:00:00,48.25833333333333
2025-06-27 23:00:00,57.6
2025-06-27 23:00:00,57.6
2025-06-28 00:00:00,47.70666666666667
2025-06-28 00:00:00,47.70666666666667
2025-06-28 01:00:00,54.233333333333334
2025-06-28 01:00:00,54.23333333333333
2025-06-28 02:00:00,55.75333333333333
2025-06-28 02:00:00,55.75333333333333
2025-06-28 03:00:00,47.40333333333333
2025-06-28 03:00:00,47.40333333333333
2025-06-28 04:00:00,49.02666666666666
2025-06-28 04:00:00,49.026666666666664
2025-06-28 05:00:00,48.76833333333333
2025-06-28 05:00:00,48.76833333333333
2025-06-28 06:00:00,50.75
2025-06-28 06:00:00,50.75
2025-06-28 07:00:00,47.973333333333336
2025-06-28 07:00:00,47.973333333333336
2025-06-28 08:00:00,47.306666666666665
2025-06-28 08:00:00,47.306666666666665
2025-06-28 09:00:00,50.235
2025-06-28 09:00:00,50.235
2025-06-28 10:00:00,46.865
2025-06-28 10:00:00,46.865
2025-06-28 11:00:00,45.335
2025-06-28 11:00:00,45.335
2025-06-28 12:00:00,51.37833333333333
2025-06-28 12:00:00,51.37833333333333
2025-06-28 13:00:00,48.54
2025-06-28 13:00:00,48.54
2025-06-28 14:00:00,46.92666666666666
2025-06-28 14:00:00,46.92666666666666
2025-06-28 15:00:00,48.78666666666666
2025-06-28 15:00:00,48.78666666666666
2025-06-28 16:00:00,51.755
2025-06-28 16:00:00,51.755
2025-06-28 17:00:00,45.945
2025-06-28 17:00:00,45.945
2025-06-28 18:00:00,53.986666666666665
2025-06-28 18:00:00,53.986666666666665
2025-06-28 19:00:00,46.48833333333334
2025-06-28 19:00:00,46.48833333333334
2025-06-28 20:00:00,51.07
2025-06-28 20:00:00,51.07
2025-06-28 21:00:00,45.431666666666665
2025-06-28 21:00:00,45.431666666666665
2025-06-28 22:00:00,47.85333333333333
2025-06-28 22:00:00,47.85333333333333
2025-06-28 23:00:00,49.16666666666666
2025-06-28 23:00:00,49.166666666666664
2025-06-29 00:00:00,49.12833333333333
2025-06-29 00:00:00,49.12833333333333
2025-06-29 01:00:00,46.895
2025-06-29 01:00:00,46.894999999999996
2025-06-29 02:00:00,48.70166666666667
2025-06-29 02:00:00,48.70166666666667
2025-06-29 03:00:00,47.559999999999995
2025-06-29 03:00:00,47.56
2025-06-29 04:00:00,44.995
2025-06-29 04:00:00,44.995
2025-06-29 05:00:00,53.74166666666667
2025-06-29 05:00:00,53.74166666666667
2025-06-29 06:00:00,49.18833333333334
2025-06-29 06:00:00,49.18833333333334
2025-06-29 07:00:00,43.325
2025-06-29 07:00:00,43.325
2025-06-29 08:00:00,50.005
2025-06-29 08:00:00,50.005
2025-06-29 09:00:00,47.92333333333333
2025-06-29 09:00:00,47.92333333333333
2025-06-29 10:00:00,44.005
2025-06-29 10:00:00,44.005
2025-06-29 11:00:00,45.965
2025-06-29 11:00:00,45.965
2025-06-29 12:00:00,53.09666666666667
2025-06-29 12:00:00,53.09666666666667
2025-06-29 13:00:00,47.681666666666665
2025-06-29 13:00:00,47.681666666666665
2025-06-29 14:00:00,44.165
2025-06-29 14:00:00,44.165
2025-06-29 15:00:00,46.45
2025-06-29 15:00:00,46.45
2025-06-29 16:00:00,45.295
2025-06-29 16:00:00,45.294999999999995
2025-06-29 17:00:00,46.72666666666667
2025-06-29 17:00:00,46.72666666666667
2025-06-29 18:00:00,56.30333333333333
2025-06-29 18:00:00,56.30333333333333
2025-06-29 19:00:00,48.76
2025-06-29 19:00:00,48.76
2025-06-29 20:00:00,52.61666666666667
2025-06-29 20:00:00,52.61666666666667
2025-06-29 21:00:00,49.02166666666667
2025-06-29 21:00:00,49.02166666666667
2025-06-29 22:00:00,46.935
2025-06-29 22:00:00,46.934999999999995
2025-06-29 23:00:00,55.76166666666666
2025-06-29 23:00:00,55.76166666666666
2025-06-30 00:00:00,49.51166666666666
2025-06-30 00:00:00,49.51166666666666
2025-06-30 01:00:00,59.37166666666667
2025-06-30 01:00:00,59.37166666666667
2025-06-30 02:00:00,50.086666666666666
2025-06-30 02:00:00,50.086666666666666
2025-06-30 03:00:00,58.925
2025-06-30 03:00:00,58.925
2025-06-30 04:00:00,47.913333333333334
2025-06-30 04:00:00,47.91333333333333
2025-06-30 05:00:00,51.45
2025-06-30 05:00:00,51.45
2025-06-30 06:00:00,55.31333333333334
2025-06-30 06:00:00,55.31333333333334
2025-06-30 07:00:00,49.275
2025-06-30 07:00:00,49.275
2025-06-30 08:00:00,50.165
2025-06-30 08:00:00,50.165
2025-06-30 09:00:00,45.30833333333333
2025-06-30 09:00:00,45.30833333333333
2025-06-30 10:00:00,48.056666666666665
2025-06-30 10:00:00,48.056666666666665
2025-06-30 11:00:00,40.88
2025-06-30 11:00:00,40.88
2025-06-30 12:00:00,45.24333333333333
2025-06-30 12:00:00,45.24333333333333
2025-06-30 13:00:00,52.27666666666666
2025-06-30 13:00:00,52.276666666666664
2025-06-30 14:00:00,51.098333333333336
2025-06-30 14:00:00,51.098333333333336
2025-06-30 15:00:00,46.835
2025-06-30 15:00:00,46.835
2025-06-30 16:00:00,47.80499999999999
2025-06-30 16:00:00,47.80499999999999
2025-06-30 17:00:00,52.75833333333333
2025-06-30 17:00:00,52.75833333333333
2025-06-30 18:00:00,51.08833333333334
2025-06-30 18:00:00,51.08833333333334
2025-06-30 19:00:00,55.67
2025-06-30 19:00:00,55.669999999999995
2025-06-30 20:00:00,50.52166666666667
2025-06-30 20:00:00,50.52166666666667
2025-06-30 21:00:00,44.85666666666667
2025-06-30 21:00:00,44.85666666666667
2025-06-30 22:00:00,50.415
2025-06-30 22:00:00,50.415
2025-06-30 23:00:00,43.255
2025-06-30 23:00:00,43.255
2025-07-06 00:00:00,48.52359619686801
2025-07-06 01:00:00,50.67052631578947
2025-07-06 02:00:00,49.86063573883162
2025-07-06 03:00:00,49.01809849131796
2025-07-06 04:00:00,51.23533942558747
2025-07-06 05:00:00,50.49687249857061
2025-07-06 06:00:00,48.22981255093725
2025-07-06 07:00:00,50.101789039638206
2025-07-06 08:00:00,50.506467343336276
2025-07-06 09:00:00,49.13263224181361
2025-07-06 10:00:00,49.92076013513514
2025-07-06 11:00:00,46.71902802101576
2025-07-06 12:00:00,50.16722949032434
2025-07-06 13:00:00,51.83290616246498
2025-07-06 14:00:00,49.4287059859155
2025-07-06 15:00:00,49.06525597269625
2025-07-06 16:00:00,51.3255737704918
2025-07-06 17:00:00,48.91517766497462
2025-07-06 18:00:00,51.5911403508772
2025-07-06 19:00:00,48.33927170868347
2025-07-06 20:00:00,50.27264069264069
2025-07-06 21:00:00,52.91415386688224
2025-07-06 22:00:00,46.256878109452735
2025-07-06 23:00:00,49.77730774790402
2025-08-06 00:00:00,46.66806798623064
2025-08-06 01:00:00,49.96138697647734
2025-08-06 02:00:00,49.36928819444445
2025-08-06 03:00:00,51.733792001189414
2025-08-06 04:00:00,46.012820620285
2025-08-06 05:00:00,51.90933858050262
2025-08-06 06:00:00,48.90215242881072
2025-08-06 07:00:00,47.425683202785024
2025-08-06 08:00:00,47.47257949561404
2025-08-06 09:00:00,53.789917170844134
2025-08-06 10:00:00,49.89286015164279
2025-08-06 11:00:00,52.73372001128986
2025-08-06 12:00:00,48.16976914414414
2025-08-06 13:00:00,50.929693130630625
2025-08-06 14:00:00,50.34640710382513
2025-08-06 15:00:00,48.078500000000005
2025-08-06 16:00:00,51.65119730185498
2025-08-06 17:00:00,48.80833333333333
2025-08-06 18:00:00,49.28296917621386
2025-08-06 19:00:00,53.389684538315734
2025-08-06 20:00:00,52.20674050632911
2025-08-06 21:00:00,48.65484323432344
2025-08-06 22:00:00,50.31703854972771
2025-08-06 23:00:00,48.51757114680191
2025-09-06 00:00:00,47.32285336672231
2025-09-06 01:00:00,50.62913067552602
2025-09-06 02:00:00,45.78411145926589
2025-09-06 03:00:00,50.22595406360424
2025-09-06 04:00:00,48.4640101095198
2025-09-06 05:00:00,47.15129094412332
2025-09-06 06:00:00,48.52562039312039
2025-09-06 07:00:00,46.57725225225225
2025-09-06 08:00:00,47.77343355761144
2025-09-06 09:00:00,55.72434440798469
2025-09-06 10:00:00,55.46748743718593
2025-09-06 11:00:00,51.08723244147157
2025-09-06 12:00:00,48.320166666666665
2025-09-06 13:00:00,48.66547752808989
2025-09-06 14:00:00,53.69502659574468
2025-09-06 15:00:00,52.687007042253526
2025-09-06 16:00:00,50.55537763544169
2025-09-06 17:00:00,56.349155937052934
2025-09-06 18:00:00,48.86026119402985
2025-09-06 19:00:00,50.547016607354685
2025-09-06 20:00:00,52.43252541466025
2025-09-06 21:00:00,49.793875
2025-09-06 22:00:00,48.81702172096909
2025-09-06 23:00:00,45.4653218210361
2025-10-06 00:00:00,49.97736842105263
2025-10-06 01:00:00,47.54173553719008
2025-10-06 02:00:00,56.496174339300936
2025-10-06 03:00:00,46.937930242272344
2025-10-06 04:00:00,51.21391513560805
2025-10-06 05:00:00,50.689733333333336
2025-10-06 06:00:00,51.6956884970613
2025-10-06 07:00:00,53.35019404459498
2025-10-06 08:00:00,53.57486286919831
2025-10-06 09:00:00,49.52579015544042
2025-10-06 10:00:00,50.95932607458013
2025-10-06 11:00:00,50.517843614718615
2025-10-06 12:00:00,50.38248422001803
2025-10-06 13:00:00,49.42774461028192
2025-10-06 14:00:00,48.174698879551826
2025-10-06 15:00:00,49.08430068434559
2025-10-06 16:00:00,48.49004081632653
2025-10-06 17:00:00,46.454001112966054
2025-10-06 18:00:00,49.84884247171453
2025-10-06 19:00:00,47.577327109266946
2025-10-06 20:00:00,48.92728100113766
2025-10-06 21:00:00,49.293723761544925
2025-10-06 22:00:00,52.83576077768385
2025-10-06 23:00:00,48.44200114351058
2025-11-06 00:00:00,49.17330395528805
2025-11-06 01:00:00,51.72511884429262
2025-11-06 02:00:00,53.44895408163265
2025-11-06 03:00:00,53.20761432009627
2025-11-06 04:00:00,49.44684052757793
2025-11-06 05:00:00,51.18472689075631
2025-11-06 06:00:00,50.28721476510067
2025-11-06 07:00:00,52.19710918114144
